root 3rd 5th 7th 9th 11th 13th name dissonance
0 3 3 1 0 0 0 "C #5 7" 5
0 3 3 1 0 0 2 "C #5 7 13" 9
0 3 3 1 0 1 0 "C #5 7 11" 7
0 3 3 1 0 1 2 "C #5 7 11 13" 11
0 3 3 1 1 0 0 "C #5 7 b9" 7
0 3 3 1 1 0 2 "C #5 7 b9 13" 11
0 3 3 1 1 1 0 "C #5 7 b9 11" 9
0 3 3 1 1 1 2 "C #5 7 b9 11 13" 13
0 3 3 1 2 0 0 "C #5 7 9" 9
0 3 3 1 2 0 2 "C #5 7 9 13" 13
0 3 3 1 2 1 0 "C #5 7 9 11" 11
0 3 3 1 2 1 2 "C #5 7 9 11 13" 15
0 3 3 1 3 0 0 "C #5 7 #9" 7
0 3 3 1 3 0 2 "C #5 7 #9 13" 13
0 3 3 1 3 1 0 "C #5 7 #9 11" 10
0 3 3 1 3 1 2 "C #5 7 #9 11 13" 16
0 3 3 2 0 0 0 "C #5 maj7" 3
0 3 3 2 0 0 2 "C #5 maj7 13" 6
0 3 3 2 0 1 0 "C #5 maj7 11" 7
0 3 3 2 0 1 2 "C #5 maj7 11 13" 10
0 3 3 2 1 0 0 "C #5 maj7 b9" 6
0 3 3 2 1 0 2 "C #5 maj7 b9 13" 9
0 3 3 2 1 1 0 "C #5 maj7 b9 11" 10
0 3 3 2 1 1 2 "C #5 maj7 b9 11 13" 13
0 3 3 2 2 0 0 "C #5 maj7 9" 7
0 3 3 2 2 0 2 "C #5 maj7 9 13" 10
0 3 3 2 2 1 0 "C #5 maj7 9 11" 11
0 3 3 2 2 1 2 "C #5 maj7 9 11 13" 14
0 3 3 2 3 0 0 "C #5 maj7 #9" 5
0 3 3 2 3 0 2 "C #5 maj7 #9 13" 10
0 3 3 2 3 1 0 "C #5 maj7 #9 11" 10
0 3 3 2 3 1 2 "C #5 maj7 #9 11 13" 15
0 4 1 0 0 0 0 "Csus4 b5" 4
0 4 1 0 0 0 1 "Csus4 b5 b13" 5
0 4 1 0 0 0 2 "Csus4 b5 13" 4
0 4 1 0 1 0 0 "Csus4 b5 b9" 6
0 4 1 0 1 0 1 "Csus4 b5 b9 b13" 7
0 4 1 0 1 0 2 "Csus4 b5 b9 13" 6
0 4 1 1 0 0 0 "Csus4 b5 7" 5
0 4 1 1 0 0 1 "Csus4 b5 7 b13" 7
0 4 1 1 0 0 2 "Csus4 b5 7 13" 7
0 4 1 1 1 0 0 "Csus4 b5 7 b9" 7
0 4 1 1 1 0 1 "Csus4 b5 7 b9 b13" 9
0 4 1 1 1 0 2 "Csus4 b5 7 b9 13" 9
0 4 1 2 0 0 0 "Csus4 b5 maj7" 8
0 4 1 2 0 0 1 "Csus4 b5 maj7 b13" 9
0 4 1 2 0 0 2 "Csus4 b5 maj7 13" 9
0 4 1 2 1 0 0 "Csus4 b5 maj7 b9" 11
0 4 1 2 1 0 1 "Csus4 b5 maj7 b9 b13" 12
0 4 1 2 1 0 2 "Csus4 b5 maj7 b9 13" 12
0 4 2 0 0 0 0 Csus4 1
0 4 2 0 0 0 1 "Csus4 b13" 3
0 4 2 0 0 0 2 "Csus4 13" 2
0 4 2 0 0 2 0 "Csus4 #11" 7
0 4 2 0 0 2 1 "Csus4 #11 b13" 10
0 4 2 0 0 2 2 "Csus4 #11 13" 8
0 4 2 0 1 0 0 "Csus4 b9" 5
0 4 2 0 1 0 1 "Csus4 b9 b13" 7
0 4 2 0 1 0 2 "Csus4 b9 13" 6
0 4 2 0 1 2 0 "Csus4 b9 #11" 11
0 4 2 0 1 2 1 "Csus4 b9 #11 b13" 14
0 4 2 0 1 2 2 "Csus4 b9 #11 13" 12
0 4 2 1 0 0 0 "Csus4 7" 2
0 4 2 1 0 0 1 "Csus4 7 b13" 5
0 4 2 1 0 0 2 "Csus4 7 13" 5
0 4 2 1 0 2 0 "Csus4 7 #11" 8
0 4 2 1 0 2 1 "Csus4 7 #11 b13" 12
0 4 2 1 0 2 2 "Csus4 7 #11 13" 11
0 4 2 1 1 0 0 "Csus4 7 b9" 6
0 4 2 1 1 0 1 "Csus4 7 b9 b13" 9
0 4 2 1 1 0 2 "Csus4 7 b9 13" 9
0 4 2 1 1 2 0 "Csus4 7 b9 #11" 12
0 4 2 1 1 2 1 "Csus4 7 b9 #11 b13" 16
0 4 2 1 1 2 2 "Csus4 7 b9 #11 13" 15
0 4 2 2 0 0 0 "Csus4 maj7" 5
0 4 2 2 0 0 1 "Csus4 maj7 b13" 7
0 4 2 2 0 0 2 "Csus4 maj7 13" 7
0 4 2 2 0 2 0 "Csus4 maj7 #11" 11
0 4 2 2 0 2 1 "Csus4 maj7 #11 b13" 14
0 4 2 2 0 2 2 "Csus4 maj7 #11 13" 13
0 4 2 2 1 0 0 "Csus4 maj7 b9" 10
0 4 2 2 1 0 1 "Csus4 maj7 b9 b13" 12
0 4 2 2 1 0 2 "Csus4 maj7 b9 13" 12
0 4 2 2 1 2 0 "Csus4 maj7 b9 #11" 16
0 4 2 2 1 2 1 "Csus4 maj7 b9 #11 b13" 19
0 4 2 2 1 2 2 "Csus4 maj7 b9 #11 13" 18
0 4 3 0 0 0 0 "Csus4 #5" 0
0 4 3 0 0 0 2 "Csus4 #5 13" 2
0 4 3 0 1 0 0 "Csus4 #5 b9" 2
0 4 3 0 1 0 2 "Csus4 #5 b9 13" 4
0 4 3 1 0 0 0 "Csus4 #5 7" 2
0 4 3 1 0 0 2 "Csus4 #5 7 13" 6
0 4 3 1 1 0 0 "Csus4 #5 7 b9" 4
0 4 3 1 1 0 2 "Csus4 #5 7 b9 13" 8
0 4 3 2 0 0 0 "Csus4 #5 maj7" 4
0 4 3 2 0 0 2 "Csus4 #5 maj7 13" 7
0 4 3 2 1 0 0 "Csus4 #5 maj7 b9" 7
0 4 3 2 1 0 2 "Csus4 #5 maj7 b9 13" 10
1 1 1 0 0 0 0 "C#sus2 b5" 3
1 1 1 0 0 0 1 "C#sus2 b5 b13" 6
1 1 1 0 0 0 2 "C#sus2 b5 13" 3
1 1 1 0 0 1 0 "C#sus2 b5 11" 5
1 1 1 0 0 1 1 "C#sus2 b5 11 b13" 8
1 1 1 0 0 1 2 "C#sus2 b5 11 13" 5
1 1 1 0 1 0 0 "C#sus2 b5 b9" 7
1 1 1 0 1 0 1 "C#sus2 b5 b9 b13" 10
1 1 1 0 1 0 2 "C#sus2 b5 b9 13" 7
1 1 1 0 1 1 0 "C#sus2 b5 b9 11" 9
1 1 1 0 1 1 1 "C#sus2 b5 b9 11 b13" 12
1 1 1 0 1 1 2 "C#sus2 b5 b9 11 13" 9
1 1 1 1 0 0 0 "C#sus2 b5 7" 4
1 1 1 1 0 0 1 "C#sus2 b5 7 b13" 8
1 1 1 1 0 0 2 "C#sus2 b5 7 13" 6
1 1 1 1 0 1 0 "C#sus2 b5 7 11" 6
1 1 1 1 0 1 1 "C#sus2 b5 7 11 b13" 10
1 1 1 1 0 1 2 "C#sus2 b5 7 11 13" 8
1 1 1 1 1 0 0 "C#sus2 b5 7 b9" 8
1 1 1 1 1 0 1 "C#sus2 b5 7 b9 b13" 12
1 1 1 1 1 0 2 "C#sus2 b5 7 b9 13" 10
1 1 1 1 1 1 0 "C#sus2 b5 7 b9 11" 10
1 1 1 1 1 1 1 "C#sus2 b5 7 b9 11 b13" 14
1 1 1 1 1 1 2 "C#sus2 b5 7 b9 11 13" 12
1 1 1 2 0 0 0 "C#sus2 b5 maj7" 5
1 1 1 2 0 0 1 "C#sus2 b5 maj7 b13" 8
1 1 1 2 0 0 2 "C#sus2 b5 maj7 13" 6
1 1 1 2 0 1 0 "C#sus2 b5 maj7 11" 9
1 1 1 2 0 1 1 "C#sus2 b5 maj7 11 b13" 12
1 1 1 2 0 1 2 "C#sus2 b5 maj7 11 13" 10
1 1 1 2 1 0 0 "C#sus2 b5 maj7 b9" 10
1 1 1 2 1 0 1 "C#sus2 b5 maj7 b9 b13" 13
1 1 1 2 1 0 2 "C#sus2 b5 maj7 b9 13" 11
1 1 1 2 1 1 0 "C#sus2 b5 maj7 b9 11" 14
1 1 1 2 1 1 1 "C#sus2 b5 maj7 b9 11 b13" 17
1 1 1 2 1 1 2 "C#sus2 b5 maj7 b9 11 13" 15
1 1 2 0 0 0 0 C#sus2 1
1 1 2 0 0 0 1 "C#sus2 b13" 5
1 1 2 0 0 0 2 "C#sus2 13" 2
1 1 2 0 0 1 0 "C#sus2 11" 2
1 1 2 0 0 1 1 "C#sus2 11 b13" 6
1 1 2 0 0 1 2 "C#sus2 11 13" 3
1 1 2 0 0 2 0 "C#sus2 #11" 5
1 1 2 0 0 2 1 "C#sus2 #11 b13" 10
1 1 2 0 0 2 2 "C#sus2 #11 13" 6
1 1 2 0 1 0 0 "C#sus2 b9" 7
1 1 2 0 1 0 1 "C#sus2 b9 b13" 11
1 1 2 0 1 0 2 "C#sus2 b9 13" 8
1 1 2 0 1 1 0 "C#sus2 b9 11" 8
1 1 2 0 1 1 1 "C#sus2 b9 11 b13" 12
1 1 2 0 1 1 2 "C#sus2 b9 11 13" 9
1 1 2 0 1 2 0 "C#sus2 b9 #11" 11
1 1 2 0 1 2 1 "C#sus2 b9 #11 b13" 16
1 1 2 0 1 2 2 "C#sus2 b9 #11 13" 12
1 1 2 1 0 0 0 "C#sus2 7" 2
1 1 2 1 0 0 1 "C#sus2 7 b13" 7
1 1 2 1 0 0 2 "C#sus2 7 13" 5
1 1 2 1 0 1 0 "C#sus2 7 11" 3
1 1 2 1 0 1 1 "C#sus2 7 11 b13" 8
1 1 2 1 0 1 2 "C#sus2 7 11 13" 6
1 1 2 1 0 2 0 "C#sus2 7 #11" 6
1 1 2 1 0 2 1 "C#sus2 7 #11 b13" 12
1 1 2 1 0 2 2 "C#sus2 7 #11 13" 9
1 1 2 1 1 0 0 "C#sus2 7 b9" 8
1 1 2 1 1 0 1 "C#sus2 7 b9 b13" 13
1 1 2 1 1 0 2 "C#sus2 7 b9 13" 11
1 1 2 1 1 1 0 "C#sus2 7 b9 11" 9
1 1 2 1 1 1 1 "C#sus2 7 b9 11 b13" 14
1 1 2 1 1 1 2 "C#sus2 7 b9 11 13" 12
1 1 2 1 1 2 0 "C#sus2 7 b9 #11" 12
1 1 2 1 1 2 1 "C#sus2 7 b9 #11 b13" 18
1 1 2 1 1 2 2 "C#sus2 7 b9 #11 13" 15
1 1 2 2 0 0 0 "C#sus2 maj7" 3
1 1 2 2 0 0 1 "C#sus2 maj7 b13" 7
1 1 2 2 0 0 2 "C#sus2 maj7 13" 5
1 1 2 2 0 1 0 "C#sus2 maj7 11" 6
1 1 2 2 0 1 1 "C#sus2 maj7 11 b13" 10
1 1 2 2 0 1 2 "C#sus2 maj7 11 13" 8
1 1 2 2 0 2 0 "C#sus2 maj7 #11" 7
1 1 2 2 0 2 1 "C#sus2 maj7 #11 b13" 12
1 1 2 2 0 2 2 "C#sus2 maj7 #11 13" 9
1 1 2 2 1 0 0 "C#sus2 maj7 b9" 10
1 1 2 2 1 0 1 "C#sus2 maj7 b9 b13" 14
1 1 2 2 1 0 2 "C#sus2 maj7 b9 13" 12
1 1 2 2 1 1 0 "C#sus2 maj7 b9 11" 13
1 1 2 2 1 1 1 "C#sus2 maj7 b9 11 b13" 17
1 1 2 2 1 1 2 "C#sus2 maj7 b9 11 13" 15
1 1 2 2 1 2 0 "C#sus2 maj7 b9 #11" 14
1 1 2 2 1 2 1 "C#sus2 maj7 b9 #11 b13" 19
1 1 2 2 1 2 2 "C#sus2 maj7 b9 #11 13" 16
1 1 3 0 0 0 0 "C#sus2 #5" 3
1 1 3 0 0 0 2 "C#sus2 #5 13" 5
1 1 3 0 0 1 0 "C#sus2 #5 11" 3
1 1 3 0 0 1 2 "C#sus2 #5 11 13" 5
1 1 3 0 1 0 0 "C#sus2 #5 b9" 7
1 1 3 0 1 0 2 "C#sus2 #5 b9 13" 9
1 1 3 0 1 1 0 "C#sus2 #5 b9 11" 7
1 1 3 0 1 1 2 "C#sus2 #5 b9 11 13" 9
1 1 3 1 0 0 0 "C#sus2 #5 7" 5
1 1 3 1 0 0 2 "C#sus2 #5 7 13" 9
1 1 3 1 0 1 0 "C#sus2 #5 7 11" 5
1 1 3 1 0 1 2 "C#sus2 #5 7 11 13" 9
1 1 3 1 1 0 0 "C#sus2 #5 7 b9" 9
1 1 3 1 1 0 2 "C#sus2 #5 7 b9 13" 13
1 1 3 1 1 1 0 "C#sus2 #5 7 b9 11" 9
1 1 3 1 1 1 2 "C#sus2 #5 7 b9 11 13" 13
1 1 3 2 0 0 0 "C#sus2 #5 maj7" 5
1 1 3 2 0 0 2 "C#sus2 #5 maj7 13" 8
1 1 3 2 0 1 0 "C#sus2 #5 maj7 11" 7
1 1 3 2 0 1 2 "C#sus2 #5 maj7 11 13" 10
1 1 3 2 1 0 0 "C#sus2 #5 maj7 b9" 10
1 1 3 2 1 0 2 "C#sus2 #5 maj7 b9 13" 13
1 1 3 2 1 1 0 "C#sus2 #5 maj7 b9 11" 12
1 1 3 2 1 1 2 "C#sus2 #5 maj7 b9 11 13" 15
1 2 1 0 0 0 0 "C#m b5" 2
1 2 1 0 0 0 1 "C#m b5 b13" 3
1 2 1 0 0 0 2 "C#m b5 13" 4
1 2 1 0 0 1 0 "C#m b5 11" 5
1 2 1 0 0 1 1 "C#m b5 11 b13" 6
1 2 1 0 0 1 2 "C#m b5 11 13" 7
1 2 1 0 1 0 0 "C#m b5 b9" 5
1 2 1 0 1 0 1 "C#m b5 b9 b13" 6
1 2 1 0 1 0 2 "C#m b5 b9 13" 7
1 2 1 0 1 1 0 "C#m b5 b9 11" 8
1 2 1 0 1 1 1 "C#m b5 b9 11 b13" 9
1 2 1 0 1 1 2 "C#m b5 b9 11 13" 10
1 2 1 0 2 0 0 "C#m b5 9" 5
1 2 1 0 2 0 1 "C#m b5 9 b13" 8
1 2 1 0 2 0 2 "C#m b5 9 13" 7
1 2 1 0 2 1 0 "C#m b5 9 11" 8
1 2 1 0 2 1 1 "C#m b5 9 11 b13" 11
1 2 1 0 2 1 2 "C#m b5 9 11 13" 10
1 2 1 1 0 0 0 "C#m b5 7" 3
1 2 1 1 0 0 1 "C#m b5 7 b13" 5
1 2 1 1 0 0 2 "C#m b5 7 13" 7
1 2 1 1 0 1 0 "C#m b5 7 11" 6
1 2 1 1 0 1 1 "C#m b5 7 11 b13" 8
1 2 1 1 0 1 2 "C#m b5 7 11 13" 10
1 2 1 1 1 0 0 "C#m b5 7 b9" 6
1 2 1 1 1 0 1 "C#m b5 7 b9 b13" 8
1 2 1 1 1 0 2 "C#m b5 7 b9 13" 10
1 2 1 1 1 1 0 "C#m b5 7 b9 11" 9
1 2 1 1 1 1 1 "C#m b5 7 b9 11 b13" 11
1 2 1 1 1 1 2 "C#m b5 7 b9 11 13" 13
1 2 1 1 2 0 0 "C#m b5 7 9" 6
1 2 1 1 2 0 1 "C#m b5 7 9 b13" 10
1 2 1 1 2 0 2 "C#m b5 7 9 13" 10
1 2 1 1 2 1 0 "C#m b5 7 9 11" 9
1 2 1 1 2 1 1 "C#m b5 7 9 11 b13" 13
1 2 1 1 2 1 2 "C#m b5 7 9 11 13" 13
1 2 1 2 0 0 0 "C#m b5 maj7" 4
1 2 1 2 0 0 1 "C#m b5 maj7 b13" 5
1 2 1 2 0 0 2 "C#m b5 maj7 13" 7
1 2 1 2 0 1 0 "C#m b5 maj7 11" 9
1 2 1 2 0 1 1 "C#m b5 maj7 11 b13" 10
1 2 1 2 0 1 2 "C#m b5 maj7 11 13" 12
1 2 1 2 1 0 0 "C#m b5 maj7 b9" 8
1 2 1 2 1 0 1 "C#m b5 maj7 b9 b13" 9
1 2 1 2 1 0 2 "C#m b5 maj7 b9 13" 11
1 2 1 2 1 1 0 "C#m b5 maj7 b9 11" 13
1 2 1 2 1 1 1 "C#m b5 maj7 b9 11 b13" 14
1 2 1 2 1 1 2 "C#m b5 maj7 b9 11 13" 16
1 2 1 2 2 0 0 "C#m b5 maj7 9" 7
1 2 1 2 2 0 1 "C#m b5 maj7 9 b13" 10
1 2 1 2 2 0 2 "C#m b5 maj7 9 13" 10
1 2 1 2 2 1 0 "C#m b5 maj7 9 11" 12
1 2 1 2 2 1 1 "C#m b5 maj7 9 11 b13" 15
1 2 1 2 2 1 2 "C#m b5 maj7 9 11 13" 15
1 2 2 0 0 0 0 C#m 0
1 2 2 0 0 0 1 "C#m b13" 2
1 2 2 0 0 0 2 "C#m 13" 3
1 2 2 0 0 1 0 "C#m 11" 2
1 2 2 0 0 1 1 "C#m 11 b13" 4
1 2 2 0 0 1 2 "C#m 11 13" 5
1 2 2 0 0 2 0 "C#m #11" 4
1 2 2 0 0 2 1 "C#m #11 b13" 7
1 2 2 0 0 2 2 "C#m #11 13" 7
1 2 2 0 1 0 0 "C#m b9" 5
1 2 2 0 1 0 1 "C#m b9 b13" 7
1 2 2 0 1 0 2 "C#m b9 13" 8
1 2 2 0 1 1 0 "C#m b9 11" 7
1 2 2 0 1 1 1 "C#m b9 11 b13" 9
1 2 2 0 1 1 2 "C#m b9 11 13" 10
1 2 2 0 1 2 0 "C#m b9 #11" 9
1 2 2 0 1 2 1 "C#m b9 #11 b13" 12
1 2 2 0 1 2 2 "C#m b9 #11 13" 12
1 2 2 0 2 0 0 "C#m 9" 3
1 2 2 0 2 0 1 "C#m 9 b13" 7
1 2 2 0 2 0 2 "C#m 9 13" 6
1 2 2 0 2 1 0 "C#m 9 11" 5
1 2 2 0 2 1 1 "C#m 9 11 b13" 9
1 2 2 0 2 1 2 "C#m 9 11 13" 8
1 2 2 0 2 2 0 "C#m 9 #11" 7
1 2 2 0 2 2 1 "C#m 9 #11 b13" 12
1 2 2 0 2 2 2 "C#m 9 #11 13" 10
1 2 2 1 0 0 0 "C#m 7" 1
1 2 2 1 0 0 1 "C#m 7 b13" 4
1 2 2 1 0 0 2 "C#m 7 13" 6
1 2 2 1 0 1 0 "C#m 7 11" 3
1 2 2 1 0 1 1 "C#m 7 11 b13" 6
1 2 2 1 0 1 2 "C#m 7 11 13" 8
1 2 2 1 0 2 0 "C#m 7 #11" 5
1 2 2 1 0 2 1 "C#m 7 #11 b13" 9
1 2 2 1 0 2 2 "C#m 7 #11 13" 10
1 2 2 1 1 0 0 "C#m 7 b9" 6
1 2 2 1 1 0 1 "C#m 7 b9 b13" 9
1 2 2 1 1 0 2 "C#m 7 b9 13" 11
1 2 2 1 1 1 0 "C#m 7 b9 11" 8
1 2 2 1 1 1 1 "C#m 7 b9 11 b13" 11
1 2 2 1 1 1 2 "C#m 7 b9 11 13" 13
1 2 2 1 1 2 0 "C#m 7 b9 #11" 10
1 2 2 1 1 2 1 "C#m 7 b9 #11 b13" 14
1 2 2 1 1 2 2 "C#m 7 b9 #11 13" 15
1 2 2 1 2 0 0 "C#m 7 9" 4
1 2 2 1 2 0 1 "C#m 7 9 b13" 9
1 2 2 1 2 0 2 "C#m 7 9 13" 9
1 2 2 1 2 1 0 "C#m 7 9 11" 6
1 2 2 1 2 1 1 "C#m 7 9 11 b13" 11
1 2 2 1 2 1 2 "C#m 7 9 11 13" 11
1 2 2 1 2 2 0 "C#m 7 9 #11" 8
1 2 2 1 2 2 1 "C#m 7 9 #11 b13" 14
1 2 2 1 2 2 2 "C#m 7 9 #11 13" 13
1 2 2 2 0 0 0 "C#m maj7" 2
1 2 2 2 0 0 1 "C#m maj7 b13" 4
1 2 2 2 0 0 2 "C#m maj7 13" 6
1 2 2 2 0 1 0 "C#m maj7 11" 6
1 2 2 2 0 1 1 "C#m maj7 11 b13" 8
1 2 2 2 0 1 2 "C#m maj7 11 13" 10
1 2 2 2 0 2 0 "C#m maj7 #11" 6
1 2 2 2 0 2 1 "C#m maj7 #11 b13" 9
1 2 2 2 0 2 2 "C#m maj7 #11 13" 10
1 2 2 2 1 0 0 "C#m maj7 b9" 8
1 2 2 2 1 0 1 "C#m maj7 b9 b13" 10
1 2 2 2 1 0 2 "C#m maj7 b9 13" 12
1 2 2 2 1 1 0 "C#m maj7 b9 11" 12
1 2 2 2 1 1 1 "C#m maj7 b9 11 b13" 14
1 2 2 2 1 1 2 "C#m maj7 b9 11 13" 16
1 2 2 2 1 2 0 "C#m maj7 b9 #11" 12
1 2 2 2 1 2 1 "C#m maj7 b9 #11 b13" 15
1 2 2 2 1 2 2 "C#m maj7 b9 #11 13" 16
1 2 2 2 2 0 0 "C#m maj7 9" 5
1 2 2 2 2 0 1 "C#m maj7 9 b13" 9
1 2 2 2 2 0 2 "C#m maj7 9 13" 9
1 2 2 2 2 1 0 "C#m maj7 9 11" 9
1 2 2 2 2 1 1 "C#m maj7 9 11 b13" 13
1 2 2 2 2 1 2 "C#m maj7 9 11 13" 13
1 2 2 2 2 2 0 "C#m maj7 9 #11" 9
1 2 2 2 2 2 1 "C#m maj7 9 #11 b13" 14
1 2 2 2 2 2 2 "C#m maj7 9 #11 13" 13
1 2 3 0 0 0 0 "C#m #5" 0
1 2 3 0 0 0 2 "C#m #5 13" 4
1 2 3 0 0 1 0 "C#m #5 11" 1
1 2 3 0 0 1 2 "C#m #5 11 13" 5
1 2 3 0 1 0 0 "C#m #5 b9" 3
1 2 3 0 1 0 2 "C#m #5 b9 13" 7
1 2 3 0 1 1 0 "C#m #5 b9 11" 4
1 2 3 0 1 1 2 "C#m #5 b9 11 13" 8
1 2 3 0 2 0 0 "C#m #5 9" 5
1 2 3 0 2 0 2 "C#m #5 9 13" 9
1 2 3 0 2 1 0 "C#m #5 9 11" 6
1 2 3 0 2 1 2 "C#m #5 9 11 13" 10
1 2 3 1 0 0 0 "C#m #5 7" 2
1 2 3 1 0 0 2 "C#m #5 7 13" 8
1 2 3 1 0 1 0 "C#m #5 7 11" 3
1 2 3 1 0 1 2 "C#m #5 7 11 13" 9
1 2 3 1 1 0 0 "C#m #5 7 b9" 5
1 2 3 1 1 0 2 "C#m #5 7 b9 13" 11
1 2 3 1 1 1 0 "C#m #5 7 b9 11" 6
1 2 3 1 1 1 2 "C#m #5 7 b9 11 13" 12
1 2 3 1 2 0 0 "C#m #5 7 9" 7
1 2 3 1 2 0 2 "C#m #5 7 9 13" 13
1 2 3 1 2 1 0 "C#m #5 7 9 11" 8
1 2 3 1 2 1 2 "C#m #5 7 9 11 13" 14
1 2 3 2 0 0 0 "C#m #5 maj7" 2
1 2 3 2 0 0 2 "C#m #5 maj7 13" 7
1 2 3 2 0 1 0 "C#m #5 maj7 11" 5
1 2 3 2 0 1 2 "C#m #5 maj7 11 13" 10
1 2 3 2 1 0 0 "C#m #5 maj7 b9" 6
1 2 3 2 1 0 2 "C#m #5 maj7 b9 13" 11
1 2 3 2 1 1 0 "C#m #5 maj7 b9 11" 9
1 2 3 2 1 1 2 "C#m #5 maj7 b9 11 13" 14
1 2 3 2 2 0 0 "C#m #5 maj7 9" 7
1 2 3 2 2 0 2 "C#m #5 maj7 9 13" 12
1 2 3 2 2 1 0 "C#m #5 maj7 9 11" 10
1 2 3 2 2 1 2 "C#m #5 maj7 9 11 13" 15
1 3 1 0 0 0 0 "C# b5" 3
1 3 1 0 0 0 1 "C# b5 b13" 4
1 3 1 0 0 0 2 "C# b5 13" 3
1 3 1 0 0 1 0 "C# b5 11" 7
1 3 1 0 0 1 1 "C# b5 11 b13" 8
1 3 1 0 0 1 2 "C# b5 11 13" 7
1 3 1 0 1 0 0 "C# b5 b9" 5
1 3 1 0 1 0 1 "C# b5 b9 b13" 6
1 3 1 0 1 0 2 "C# b5 b9 13" 5
1 3 1 0 1 1 0 "C# b5 b9 11" 9
1 3 1 0 1 1 1 "C# b5 b9 11 b13" 10
1 3 1 0 1 1 2 "C# b5 b9 11 13" 9
1 3 1 0 2 0 0 "C# b5 9" 5
1 3 1 0 2 0 1 "C# b5 9 b13" 8
1 3 1 0 2 0 2 "C# b5 9 13" 5
1 3 1 0 2 1 0 "C# b5 9 11" 9
1 3 1 0 2 1 1 "C# b5 9 11 b13" 12
1 3 1 0 2 1 2 "C# b5 9 11 13" 9
1 3 1 0 3 0 0 "C# b5 #9" 5
1 3 1 0 3 0 1 "C# b5 #9 b13" 6
1 3 1 0 3 0 2 "C# b5 #9 13" 7
1 3 1 0 3 1 0 "C# b5 #9 11" 10
1 3 1 0 3 1 1 "C# b5 #9 11 b13" 11
1 3 1 0 3 1 2 "C# b5 #9 11 13" 12
1 3 1 1 0 0 0 "C# b5 7" 6
1 3 1 1 0 0 1 "C# b5 7 b13" 8
1 3 1 1 0 0 2 "C# b5 7 13" 8
1 3 1 1 0 1 0 "C# b5 7 11" 10
1 3 1 1 0 1 1 "C# b5 7 11 b13" 12
1 3 1 1 0 1 2 "C# b5 7 11 13" 12
1 3 1 1 1 0 0 "C# b5 7 b9" 8
1 3 1 1 1 0 1 "C# b5 7 b9 b13" 10
1 3 1 1 1 0 2 "C# b5 7 b9 13" 10
1 3 1 1 1 1 0 "C# b5 7 b9 11" 12
1 3 1 1 1 1 1 "C# b5 7 b9 11 b13" 14
1 3 1 1 1 1 2 "C# b5 7 b9 11 13" 14
1 3 1 1 2 0 0 "C# b5 7 9" 8
1 3 1 1 2 0 1 "C# b5 7 9 b13" 12
1 3 1 1 2 0 2 "C# b5 7 9 13" 10
1 3 1 1 2 1 0 "C# b5 7 9 11" 12
1 3 1 1 2 1 1 "C# b5 7 9 11 b13" 16
1 3 1 1 2 1 2 "C# b5 7 9 11 13" 14
1 3 1 1 3 0 0 "C# b5 7 #9" 8
1 3 1 1 3 0 1 "C# b5 7 #9 b13" 10
1 3 1 1 3 0 2 "C# b5 7 #9 13" 12
1 3 1 1 3 1 0 "C# b5 7 #9 11" 13
1 3 1 1 3 1 1 "C# b5 7 #9 11 b13" 15
1 3 1 1 3 1 2 "C# b5 7 #9 11 13" 17
1 3 1 2 0 0 0 "C# b5 maj7" 5
1 3 1 2 0 0 1 "C# b5 maj7 b13" 6
1 3 1 2 0 0 2 "C# b5 maj7 13" 6
1 3 1 2 0 1 0 "C# b5 maj7 11" 11
1 3 1 2 0 1 1 "C# b5 maj7 11 b13" 12
1 3 1 2 0 1 2 "C# b5 maj7 11 13" 12
1 3 1 2 1 0 0 "C# b5 maj7 b9" 8
1 3 1 2 1 0 1 "C# b5 maj7 b9 b13" 9
1 3 1 2 1 0 2 "C# b5 maj7 b9 13" 9
1 3 1 2 1 1 0 "C# b5 maj7 b9 11" 14
1 3 1 2 1 1 1 "C# b5 maj7 b9 11 b13" 15
1 3 1 2 1 1 2 "C# b5 maj7 b9 11 13" 15
1 3 1 2 2 0 0 "C# b5 maj7 9" 7
1 3 1 2 2 0 1 "C# b5 maj7 9 b13" 10
1 3 1 2 2 0 2 "C# b5 maj7 9 13" 8
1 3 1 2 2 1 0 "C# b5 maj7 9 11" 13
1 3 1 2 2 1 1 "C# b5 maj7 9 11 b13" 16
1 3 1 2 2 1 2 "C# b5 maj7 9 11 13" 14
1 3 1 2 3 0 0 "C# b5 maj7 #9" 7
1 3 1 2 3 0 1 "C# b5 maj7 #9 b13" 8
1 3 1 2 3 0 2 "C# b5 maj7 #9 13" 10
1 3 1 2 3 1 0 "C# b5 maj7 #9 11" 14
1 3 1 2 3 1 1 "C# b5 maj7 #9 11 b13" 15
1 3 1 2 3 1 2 "C# b5 maj7 #9 11 13" 17
1 3 2 0 0 0 0 C# 0
1 3 2 0 0 0 1 "C# b13" 2
1 3 2 0 0 0 2 "C# 13" 1
1 3 2 0 0 1 0 "C# 11" 3
1 3 2 0 0 1 1 "C# 11 b13" 5
1 3 2 0 0 1 2 "C# 11 13" 4
1 3 2 0 0 2 0 "C# #11" 5
1 3 2 0 0 2 1 "C# #11 b13" 8
1 3 2 0 0 2 2 "C# #11 13" 6
1 3 2 0 1 0 0 "C# b9" 4
1 3 2 0 1 0 1 "C# b9 b13" 6
